advertiser_id,product_id,type,date
62FIK8F2YT8JSFDBLEC9,hpcac6,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,uxsaoq,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,pqu6t5,impression,2023-04-21
GXLKAA83238FVRU718EX,op2uum,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,cetin8,impression,2023-04-21
IDOFCO721HTJGDH7332G,s6y0a5,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,d11oz6,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,glfx55,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,aqnikq,impression,2023-04-21
LW045DVYSGRD75TK6U54,6xse45,impression,2023-04-21
IDOFCO721HTJGDH7332G,5jucyv,impression,2023-04-21
LW045DVYSGRD75TK6U54,9aj0wp,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,j0s43o,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,4bmxt1,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,71fmnt,impression,2023-04-21
5E325T5HYL61QSABVR5V,f8m4m5,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,0jm8ag,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,5pkkp2,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,m16in7,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,nbw6wl,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,6jn2gv,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,obupi3,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,bpwhmw,impression,2023-04-21
5E325T5HYL61QSABVR5V,hn0hm2,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,z6kjfm,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,ghqvpz,impression,2023-04-21
5E325T5HYL61QSABVR5V,apgv0b,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,mzbfb0,impression,2023-04-21
LW045DVYSGRD75TK6U54,qvwvkh,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,dbufjm,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,spc9vb,impression,2023-04-21
IDOFCO721HTJGDH7332G,pbooeb,impression,2023-04-21
IDOFCO721HTJGDH7332G,xej38p,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,unjs1p,impression,2023-04-21
LW045DVYSGRD75TK6U54,cvmtux,impression,2023-04-21
LW045DVYSGRD75TK6U54,x8p4un,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,p8i4hs,impression,2023-04-21
5E325T5HYL61QSABVR5V,apgv0b,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,wm7aon,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,ggvdmx,impression,2023-04-21
GXLKAA83238FVRU718EX,6ut1bp,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,awvia8,impression,2023-04-21
IDOFCO721HTJGDH7332G,8ygz1p,impression,2023-04-21
IDOFCO721HTJGDH7332G,pbooeb,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,axbvp3,impression,2023-04-21
LW045DVYSGRD75TK6U54,wepa0m,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,uldf63,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,v35gor,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,tdkki8,impression,2023-04-21
GXLKAA83238FVRU718EX,zyw0gw,impression,2023-04-21
LW045DVYSGRD75TK6U54,v7otvw,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,op0unf,click,2023-04-21
8C88YB6E8YCGWU07HA7A,tg4q6t,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,30ofzs,impression,2023-04-21
LW045DVYSGRD75TK6U54,eqx1ux,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,k0b70v,impression,2023-04-21
GXLKAA83238FVRU718EX,6iujcs,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,snjsrv,impression,2023-04-21
LW045DVYSGRD75TK6U54,27p5ao,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,0xmaan,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,17izpo,impression,2023-04-21
LW045DVYSGRD75TK6U54,raph8n,impression,2023-04-21
5E325T5HYL61QSABVR5V,zevf5q,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,c98fl5,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,76qblo,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,gzut0j,impression,2023-04-21
GXLKAA83238FVRU718EX,gcyo32,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,mk6vuv,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,u46fl3,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,btoas7,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,pvfsnl,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,5kz5pb,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,0i9a42,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,h73y2m,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,wrgyrp,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,jpmrdx,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,4keuhp,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,0vzr7h,impression,2023-04-21
LW045DVYSGRD75TK6U54,ef32yv,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,rysfqv,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,72e32j,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,02qhao,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,3c491c,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,fxzu1x,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,662vg6,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jsvsqz,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,si0vhg,impression,2023-04-21
IDOFCO721HTJGDH7332G,8211cf,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,27ndez,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,4p3kgz,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,65qped,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,x699tk,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,bb8g4l,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,8up2lx,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,jmzzyu,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,ghqvpz,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,fs0rto,impression,2023-04-21
LW045DVYSGRD75TK6U54,yd2pit,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,uphsul,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,a2hdle,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,hix3q8,click,2023-04-21
Y0W3K7OV6ZLILW96OO3K,1pwmad,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,ltmg8n,impression,2023-04-21
IDOFCO721HTJGDH7332G,g1ftw1,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,bogyxf,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,fl2w1e,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,r3u99h,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,3zyuqy,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,2uk6zv,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,2m009y,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,rh19rz,impression,2023-04-21
LW045DVYSGRD75TK6U54,k4gky9,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,z403rg,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,mou8on,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,cs6bff,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,kc722i,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,i17cdl,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,145zo0,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,6b2wh4,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,6l68xj,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,6f3rlh,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,bwta6a,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,zhldur,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,wexuvi,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,2x8nlk,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,7qcwsx,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,58v5ue,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,zeahj9,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,rlapdt,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,nhqium,impression,2023-04-21
LW045DVYSGRD75TK6U54,kus71a,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,nfuf66,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,trjw9j,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,qgmxv8,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,6va8b2,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,6e678y,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,01zyyp,impression,2023-04-21
LW045DVYSGRD75TK6U54,yd2pit,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ebkpkd,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,elbbze,impression,2023-04-21
LW045DVYSGRD75TK6U54,a4wnvg,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,zcc0bo,impression,2023-04-21
IDOFCO721HTJGDH7332G,z7nbhq,impression,2023-04-21
LW045DVYSGRD75TK6U54,1zzdmb,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,edap34,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,c1ah0e,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,n5lo5p,click,2023-04-21
GXLKAA83238FVRU718EX,q795h3,impression,2023-04-21
LW045DVYSGRD75TK6U54,k4gky9,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,dwknv4,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ktetke,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,3ruchi,impression,2023-04-21
GXLKAA83238FVRU718EX,k5uov7,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,tge35y,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,9dr66m,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,nsgvlc,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,89cf8m,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,k3sixh,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,8zg183,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,pm4cdn,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,1vk9yp,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,tssbie,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,tokws4,impression,2023-04-21
LW045DVYSGRD75TK6U54,nd6h69,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,ucv3qk,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,f4xppw,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,53bhx9,impression,2023-04-21
GXLKAA83238FVRU718EX,wjq82o,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,dqfj5c,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,qe9btr,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,zeahj9,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jry76r,impression,2023-04-21
GXLKAA83238FVRU718EX,2n88nw,impression,2023-04-21
GXLKAA83238FVRU718EX,gk83o1,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,mmmzn4,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,qnm5qd,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,dcmlrl,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,qxz53k,impression,2023-04-21
GXLKAA83238FVRU718EX,bs8hf7,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,n8tybl,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,p1qasw,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,snjsrv,impression,2023-04-21
LW045DVYSGRD75TK6U54,c4r740,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,ijv7b1,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,ifz78q,impression,2023-04-21
LW045DVYSGRD75TK6U54,qvwvkh,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,3xmpti,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,aqnikq,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,up08xy,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,aoelr9,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,ko040z,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,9ov9x2,impression,2023-04-21
5E325T5HYL61QSABVR5V,kavtv1,impression,2023-04-21
LW045DVYSGRD75TK6U54,802fas,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,ludrdv,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,7u14dh,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,k6g4m3,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,5cml25,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,5mhwew,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,iq3x4o,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,tka4t4,impression,2023-04-21
GXLKAA83238FVRU718EX,pjker3,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,09wz8d,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,ajn09t,click,2023-04-21
LW045DVYSGRD75TK6U54,v7otvw,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,b3rugj,impression,2023-04-21
LW045DVYSGRD75TK6U54,pv1bs3,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,aen0np,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,osyamx,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,11eo2z,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,0zyzy7,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,92pvye,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,c9o9ch,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,dfjm3v,impression,2023-04-21
5E325T5HYL61QSABVR5V,ct0f7q,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,rrzymc,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,orxyuy,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,4aidsj,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,nfy4pa,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,pf9vuv,impression,2023-04-21
IDOFCO721HTJGDH7332G,ddgbq1,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,cnjh01,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,mk9vez,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,xvqyib,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,nadadp,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,3kw00c,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,7l0knf,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,vdgtjk,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,5l2fe4,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,65qped,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,ycp7rg,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,qxogco,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,ypztvs,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,z0ak3m,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,0hzpqs,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,9ov9x2,impression,2023-04-21
LW045DVYSGRD75TK6U54,c4r740,impression,2023-04-21
IDOFCO721HTJGDH7332G,r49gmq,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,51mjev,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,yki41z,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,97z8g8,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,f4uuii,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,ho1fup,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,bxnqne,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,16ks3e,impression,2023-04-21
LW045DVYSGRD75TK6U54,k4gky9,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,23b1ob,impression,2023-04-21
LW045DVYSGRD75TK6U54,6ppswm,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,6mkn26,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,9ov9x2,impression,2023-04-21
LW045DVYSGRD75TK6U54,9qk8xw,impression,2023-04-21
LW045DVYSGRD75TK6U54,1fkls5,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,b7lct6,impression,2023-04-21
GXLKAA83238FVRU718EX,gb2bbh,impression,2023-04-21
5E325T5HYL61QSABVR5V,dww6gf,impression,2023-04-21
IDOFCO721HTJGDH7332G,bwtnp5,impression,2023-04-21
LW045DVYSGRD75TK6U54,c4r740,impression,2023-04-21
LW045DVYSGRD75TK6U54,3uunpy,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,dl42xz,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,jxqlz7,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,7untyo,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,16rfm6,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,qqujnw,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,9qi58g,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,wne0jt,impression,2023-04-21
IDOFCO721HTJGDH7332G,m0rky3,impression,2023-04-21
5E325T5HYL61QSABVR5V,4kpp2k,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,rk9x1r,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,6ptwbx,impression,2023-04-21
5E325T5HYL61QSABVR5V,9x0rmt,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,0xmaan,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,jm39wb,impression,2023-04-21
IDOFCO721HTJGDH7332G,a3r22q,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,8wblj5,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,s3am3r,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,ps28xa,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,gtpmkl,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,eqj5s6,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,c2abj7,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,18yu52,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,jxqlz7,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,vwvi2z,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,oengom,impression,2023-04-21
5E325T5HYL61QSABVR5V,drwcbw,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,vtx61w,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,3c491c,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,56lmv7,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,f3zqx9,impression,2023-04-21
IDOFCO721HTJGDH7332G,uxa3bm,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,3u9ua9,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,15bto8,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,f9bez2,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,amkolk,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,opk4o7,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,2se51h,impression,2023-04-21
IDOFCO721HTJGDH7332G,pqp6gv,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ji6c46,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,zvkgzx,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,d2bo1p,impression,2023-04-21
LW045DVYSGRD75TK6U54,y6e7bq,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,tf52j2,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,hca9e5,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,xtntrj,impression,2023-04-21
IDOFCO721HTJGDH7332G,vhl01q,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,wldmfv,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,51mjev,impression,2023-04-21
5E325T5HYL61QSABVR5V,dqju3z,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,d44vup,impression,2023-04-21
5E325T5HYL61QSABVR5V,ryl8ip,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,ofuz8y,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,wpc7fg,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,ibx8ec,impression,2023-04-21
LW045DVYSGRD75TK6U54,eud806,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,ez7bxi,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,dqxqut,impression,2023-04-21
5E325T5HYL61QSABVR5V,rakwmc,impression,2023-04-21
Y0W3K7OV6ZLILW96OO3K,xtb1o1,impression,2023-04-21
IDOFCO721HTJGDH7332G,zuwu8v,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,dctwun,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,1ldory,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,xw9n2w,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,0d213j,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,qaaled,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,c0hvb3,impression,2023-04-21
GXLKAA83238FVRU718EX,456l2f,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,zx16wg,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,c1vp6x,click,2023-04-21
EN1SA43DTN2LIR8DEW5S,jmzzyu,impression,2023-04-21
5E325T5HYL61QSABVR5V,apgv0b,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,aef6cb,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,f16ez2,impression,2023-04-21
62FIK8F2YT8JSFDBLEC9,xgo54p,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,pqu6t5,impression,2023-04-21
5E325T5HYL61QSABVR5V,2ld5xz,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,0onu9d,impression,2023-04-21
5E325T5HYL61QSABVR5V,2ld5xz,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,gfc4e1,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,hwfdxi,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,akf1bo,impression,2023-04-21
5E325T5HYL61QSABVR5V,dww6gf,impression,2023-04-21
LW045DVYSGRD75TK6U54,x9ma9h,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,tibvi5,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,p3tlh7,impression,2023-04-21
8C88YB6E8YCGWU07HA7A,7sfd1a,click,2023-04-21
LW045DVYSGRD75TK6U54,ryfaw1,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,9bomj2,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,sl3g5h,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,gi4frf,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,01zyyp,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,nd4e9p,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,ygqbto,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,yr9otu,impression,2023-04-21
OAGTYWN8WFC997VLDJH7,y8hfdt,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,93h00e,impression,2023-04-21
5E325T5HYL61QSABVR5V,eu119b,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,tf52j2,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,6o5i2b,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,ggvdmx,impression,2023-04-21
IDOFCO721HTJGDH7332G,4ba2ub,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,btwj3e,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,x5b4d1,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,26tjki,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,e1r9or,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,hgf40x,impression,2023-04-21
P41C5HK4P2G5GFRMT6ZA,ac8wik,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,34hct7,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,i22046,impression,2023-04-21
2WPF1NXECF3G6NUMWDO7,hwtpfu,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,5d4nzk,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,euzzmk,click,2023-04-21
5E325T5HYL61QSABVR5V,7sw1oh,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,1ldory,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,ervt3m,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,uac2l6,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,xlbzfj,impression,2023-04-21
5E325T5HYL61QSABVR5V,o4dv0w,impression,2023-04-21
M0LU6DCI1WILGQBZ6808,zkjdk8,impression,2023-04-21
LTRZRCI4M19WYVL6Q6L5,1kx1hr,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,srbirv,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,babvqk,impression,2023-04-21
OY5LNPB5A8FF43ITRZG3,tge35y,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,7aftv3,impression,2023-04-21
IOBPI63RBJIHI5FB7U9O,uw3ss4,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,33n7yp,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,cs6bff,impression,2023-04-21
KD9PHCBGYFBRI9ET1O9R,gtzr9l,impression,2023-04-21
K6Z0X85ZUY0TSF4RCG5J,wna3tf,impression,2023-04-21
LW045DVYSGRD75TK6U54,nnbet1,impression,2023-04-21
6X20RDH567MX2X3TXYJ7,4ntlsd,impression,2023-04-21
SOVPFK3BBWKTQM9HOHWJ,kyfsy6,impression,2023-04-21
EN1SA43DTN2LIR8DEW5S,5cml25,impression,2023-04-21
GXLKAA83238FVRU718EX,25piif,impression,2023-04-21
AK81O7W3KGPEN8LABG2N,9qi58g,impression,2023-04-21
